text,tags,entities
"Mount Vesuvius, the famous volcano near Naples, Italy, is best known for its eruption that buried Pompeii.",B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O O O O,Mount Vesuvius
"Olympus, the highest mountain in Greece, was considered the home of the ancient Greek gods.",B-MOUNTAIN O O O O O O O O O O O O O O,Olympus
"Ascent of Aconcagua, the tallest peak in South America, was an arduous journey.",O O B-MOUNTAIN O O O O O O O O O O,Aconcagua
"The Ural Mountains, which separate Europe and Asia, have been a significant geographical feature for centuries.",O B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O O,Ural Mountains
"Ayers Rock, an enormous sandstone monolith located in the heart of Australia, is a popular tourist destination.",B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O O O O,Ayers Rock
"The Grand Canyon, a steep-sided canyon carved by the Colorado River, is one of the seven natural wonders of the world.",O B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O O O O O O O,Grand Canyon
"Mount Fuji, an active stratovolcano in Japan, is the country's highest mountain.",B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O,Mount Fuji
"The Andes Mountains, the longest continental mountain range in the world, stretch along the western coast of South America.",O B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O O O O O,Andes Mountains
"Elbrus, a dormant volcano located in Russia, is Europe's highest peak.",B-MOUNTAIN O O O O O O O O O O,Elbrus
"Mount McKinley, also known as Denali, is the highest mountain peak in North America. (Repeated for clarity)",O O O O O B-MOUNTAIN O O O O O O O O O O O,Denali
"Vesuvius, an active stratovolcano near Naples, Italy, is famous for destroying Pompeii and Herculaneum.",B-MOUNTAIN O O O O O O O O O O O O O,Vesuvius
"The Alps, a major mountain range in Europe, are popular for skiing and hiking.",O B-MOUNTAIN O O O O O O O O O O O O,Alps
"Mount Kilimanjaro, a dormant volcano in Tanzania, is the highest peak in Africa. (Repeated for clarity)",B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O O O,Mount Kilimanjaro
"The Rocky Mountains, a major mountain range in North America, are famous for their dramatic peaks and diverse wildlife.",O B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O O O O O,Rocky Mountains
"The Matterhorn, a famous Swiss mountain, is recognized by its unique peak.",O B-MOUNTAIN O O O O O O O O O O,Matterhorn
"Mount Fuji, Japan's highest mountain, is an active stratovolcano.",B-MOUNTAIN I-MOUNTAIN O O O O O O O,Mount Fuji
"The Andes, the world's longest mountain range, stretch along western South America.",O B-MOUNTAIN O O O O O O O O O O,Andes
"Elbrus, located in Russia, is Europe's tallest peak.",B-MOUNTAIN O O O O O O O,Elbrus
The Appalachian Mountains run from Canada to Alabama in the eastern United States.,O B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O,Appalachian Mountains
"Vesuvius, famous for its eruption in 79 AD, is located near Naples, Italy.",B-MOUNTAIN O O O O O O O O O O O O,Vesuvius
"Olympus, mythologically home of the Greek gods, is Greece's highest mountain.",B-MOUNTAIN O O O O O O O O O O,Olympus
Mount Kilimanjaro and Mount Kenya are the highest peaks in Africa. || Mount Kilimanjaro (for Africa's highest summit on Tanzania side),O B-MOUNTAIN O O O O O O O O O O O O O O O O O O O,Kilimanjaro
Mount Kilimanjaro and Mount Kenya are the highest peaks in Africa. || Mount Kilimanjaro (for Africa's highest summit on Tanzania side),O O O B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O O O O O,Mount Kenya
"Mount McKinley, also known as Denali, is North America's highest mountain. || Mount McKinley (old name for Denali)",O O O O O B-MOUNTAIN O O O O O O O O O O O O,Denali
"The Matterhorn, a famous mountain with a distinctive peak, is located in Switzerland and Italy.",O B-MOUNTAIN O O O O O O O O O O O O O,Matterhorn
"Aconcagua, towering at over 6,959 meters high, is the highest peak in South America.",B-MOUNTAIN O O O O O O O O O O O O O,Aconcagua
"Mount Fuji, an active stratovolcano, is Japan's highest mountain.",B-MOUNTAIN I-MOUNTAIN O O O O O O O,Mount Fuji
"Elbrus, part of the Caucasus Mountain Range, is Europe's highest peak.",B-MOUNTAIN O O O O O O O O O O,Elbrus
"Kilimanjaro's Uhuru Peak stands at 5,895 meters above sea level and marks Tanzania's highest point.",B-MOUNTAIN I-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O,Kilimanjaro's Uhuru Peak
"The Rockies, a major mountain range in North America, span parts of Canada and the United States.",B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O O O O,The Rockies
Aconcagua is located in Argentina's Mendoza Province and is the highest peak outside Asia.,B-MOUNTAIN O O O O O O O O O O O O O,Aconcagua
"Mount Olympus, Greece's highest mountain, is said to be home to the ancient Greek gods.",B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O O,Mount Olympus
"The Andes Mountain Range stretches more than 7,000 kilometers through South America. || Andes Mountains",O B-MOUNTAIN O O O O O O O O O O O O O,Andes
"Mount McKinley, also known as Denali, is the tallest mountain in North America. || Mount McKinley (Denali)",O O O O O B-MOUNTAIN O O O O O O O O O O O,Denali
"The Matterhorn, a famous mountain with a distinctive peak, can be found in Switzerland.",O B-MOUNTAIN O O O O O O O O O O O O,Matterhorn
Aoraki/Mount Cook is New Zealand's highest mountain and part of the Southern Alps.,B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O,Aoraki/Mount Cook
"Mount Fuji, an active stratovolcano, is Japan's tallest mountain.",B-MOUNTAIN I-MOUNTAIN O O O O O O O,Mount Fuji
"In Peru, Machu Picchu is built on the eastern slopes of Veronica.",O O O O O O O O O O O B-MOUNTAIN,Veronica
The highest peak in South America is Nevado Ojos del Salado in Argentina and Chile.,O O O O O O O B-MOUNTAIN I-MOUNTAIN I-MOUNTAIN I-MOUNTAIN O O O O,Nevado Ojos del Salado
"Mount McKinley, also known as Denali, is the highest mountain peak in North America. (Repeated for clarification)",O O O O O B-MOUNTAIN O O O O O O O O O O O,Denali
"The tallest mountain in Africa, Mount Kilimanjaro, is a popular destination for climbers worldwide. (Repeated for clarity)",O O O O O B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O,Mount Kilimanjaro
"Mount Elbrus, located in Russia, is Europe's highest mountain with two summits.",B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O,Mount Elbrus
"Mount Kilimanjaro has three volcanic cones: Kibo, Mawenzi, and Shira. || Kibo (for the main summit)",O B-MOUNTAIN O O O O O O O O O O O O O O,Kilimanjaro
"In the Andes of Bolivia, the Uyuni Salt Flats are near the base of Thunupa Volcano, also known as Mount Thunupa. || Thunupa Volcano (or Mount Thunupa)",O O B-MOUNTAIN O O O O O O O O O O O O O O O O O O O O O O O O,Andes
The mighty Aoraki/Mount Cook stands as New Zealand's highest peak.,O O B-MOUNTAIN I-MOUNTAIN O O O O O O,Aoraki/Mount Cook
"The Matterhorn, a famous pyramid-shaped mountain, is located in Switzerland.",O B-MOUNTAIN O O O O O O O O,Matterhorn
"Mount Fuji, Japan's tallest mountain, is an active stratovolcano.",B-MOUNTAIN I-MOUNTAIN O O O O O O O,Mount Fuji
"Mount Vesuvius, known for its destructive eruptions, lies near Naples, Italy.",B-MOUNTAIN I-MOUNTAIN O O O O O O O O O,Mount Vesuvius
"Mount Olympus, the mythical home of Greek gods, is in Greece.",B-MOUNTAIN I-MOUNTAIN O O O O O O O O O,Mount Olympus
"The highest mountain in South America, Mount Aconcagua, is located in Argentina.",O O O O O O B-MOUNTAIN I-MOUNTAIN O O O O,Mount Aconcagua
Mount Kilimanjaro and Mount Kenya are Africa's tallest peaks.,B-MOUNTAIN I-MOUNTAIN O O O O O O O,Mount Kilimanjaro
"The Andes, the world's longest mountain range, extend through several South American countries.",O B-MOUNTAIN O O O O O O O O O O O,Andes
"Mount St. Helens, an active stratovolcano in Washington state, erupted in 1980.",B-MOUNTAIN I-MOUNTAIN I-MOUNTAIN O O O O O O O O O,Mount St. Helens
"Mount McKinley, also known as Denali, is the highest peak in North America. || Mount McKinley (Denali)",O O O O O B-MOUNTAIN O O O O O O O O O O O,Denali
"The Matterhorn, with its distinctive peak, is located in Switzerland.",O B-MOUNTAIN O O O O O O O O,Matterhorn
Aoraki/Mount Cook is the tallest mountain in New Zealand.,B-MOUNTAIN I-MOUNTAIN O O O O O O O,Aoraki/Mount Cook
"Fuji, an active stratovolcano, is Japan's highest mountain.",B-MOUNTAIN O O O O O O O,Fuji
"The Andes, the world's longest mountain range, stretch through South America.",O B-MOUNTAIN O O O O O O O O O,Andes
Vinson Massif is Antarctica's highest peak.,B-MOUNTAIN I-MOUNTAIN O O O O,Vinson Massif
"Elbrus, a dormant volcano, is Europe's highest mountain.",B-MOUNTAIN O O O O O O O,Elbrus
"Mount McKinley, also known as Denali, is the highest peak in North America.",B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O,Mount McKinley
"Mount Ararat, a historically significant peak, is located in Turkey.",B-MOUNTAIN I-MOUNTAIN O O O O O O O O,Mount Ararat
The Ural Mountains mark the border between Europe and Asia.,O B-MOUNTAIN I-MOUNTAIN O O O O O O O,Ural Mountains
Mount Kosciuszko is Australia's highest mountain.,B-MOUNTAIN I-MOUNTAIN O O O O,Mount Kosciuszko
The majestic Aoraki/Mt. Cook dominates the Southern Alps of New Zealand.,O O B-MOUNTAIN I-MOUNTAIN O O O O O O O,Aoraki/Mt. Cook
"Matterhorn, a famous peak with a unique pyramid shape, is located in Switzerland.",B-MOUNTAIN O O O O O O O O O O O O,Matterhorn
"Mount Fuji, Japan's tallest mountain, is an active stratovolcano.",B-MOUNTAIN I-MOUNTAIN O O O O O O O,Mount Fuji
"Mount Elbrus, the highest peak in Europe, is located in Russia.",B-MOUNTAIN I-MOUNTAIN O O O O O O O O O,Mount Elbrus
"The Grand Teton, a part of the Teton Range in Wyoming, stands at 13,770 feet.",O B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O,Grand Teton
"Mount Olympus, Greece's highest mountain, is named after the mythical home of the gods.",B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O,Mount Olympus
"Ararat, located in eastern Turkey and northern Iran, is famous for being the traditional landing site of Noah's Ark.",B-MOUNTAIN O O O O O O O O O O O O O O O O O O,Ararat
"The picturesque Table overlooks Cape Town, South Africa.",O O B-MOUNTAIN O O O O O,Table
"Mount McKinley, also known as Denali, is the highest peak in North America. (Repeated for clarity)",O O O O O B-MOUNTAIN O O O O O O O O O O,Denali
"Vesuvius, an active stratovolcano in Italy, is famous for its eruption that destroyed Pompeii.",B-MOUNTAIN O O O O O O O O O O O O O,Vesuvius
"The Matterhorn, a distinctive peak in Switzerland, is one of the most famous mountains in the world.",O B-MOUNTAIN O O O O O O O O O O O O O O O,Matterhorn
"Aconcagua, with an elevation of 6,959 meters, is the highest mountain outside Asia.",B-MOUNTAIN O O O O O O O O O O O O,Aconcagua
"Fuji, Japan's tallest mountain, is a popular destination for climbers.",B-MOUNTAIN O O O O O O O O O,Fuji
"The Andes Mountains stretch over 7,000 kilometers along the western coast of South America.",O B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O,Andes Mountains
"Elbrus, part of the Caucasus Mountains, is Europe's tallest peak.",B-MOUNTAIN O O O O O O O O O,Elbrus
"Olympus, located in Greece, was believed to be home of the gods in Greek mythology.",B-MOUNTAIN O O O O O O O O O O O O O O,Olympus
"Vesuvius, a stratovolcano near Naples, Italy, is famous for its eruption that destroyed Pompeii.",B-MOUNTAIN O O O O O O O O O O O O O,Vesuvius
"Whitney, the highest summit in the contiguous United States, is part of the Sierra Nevada range.",B-MOUNTAIN O O O O O O O O O O O O O O O,Whitney
"The Ural Mountains, which separate Europe and Asia, are an important geographical feature in Russia.",O B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O,Ural Mountains
"Mount Aconcagua and Mount Kilimanjaro are two of the Seven Summits, the tallest peaks on each continent. || Mount Aconcagua, Mount Kilimanjaro",O B-MOUNTAIN O O O O O O O O O O O O O O O O O O O O,Aconcagua
"The Matterhorn, a famous mountain in the Swiss Alps, is recognized worldwide for its unique peak.",O B-MOUNTAIN O O O O O O O O O O O O O O,Matterhorn
"Aspiring towers high at 3,033 meters above sea level, it's New Zealand's third highest mountain - Aspiring.",B-MOUNTAIN O O O O O O O O O O O O O O O O,Aspiring
"Mont Blanc, the highest mountain in Europe, stretches between Italy and France.",B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O,Mont Blanc
"The stunning Annapurna range is home to the 10th highest mountain globally, Annapurna I.",O O O O O O O O O O O O B-MOUNTAIN I-MOUNTAIN,Annapurna I
"Fuji, an active volcano in Japan, is the country's tallest mountain.",B-MOUNTAIN O O O O O O O O O O,Fuji
"Mount Whitney, with a summit elevation of 4,421 meters, is the highest point in the contiguous United States.",B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O O O O O,Mount Whitney
"The Andes Mountain, the world's longest, stretches along western South America.",O B-MOUNTAIN I-MOUNTAIN O O O O O O O O,Andes Mountain
"Aoraki/Mount Cook, New Zealand's highest mountain, is a significant landmark in the Southern Alps.",B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O,Aoraki/Mount Cook
"The tallest mountain peak in Africa, Uhuru Peak, can be found on Tanzania's iconic Mount Kilimanjaro. || Uhuru Peak (Mount Kilimanjaro)",O O O O O O O O O O O O O O O B-MOUNTAIN O O O O O,Kilimanjaro
"Elbrus, a dormant volcano, is Europe's tallest mountain with its eastern summit reaching 5,642 meters high. || Mount Elbrus",B-MOUNTAIN O O O O O O O O O O O O O O O O O O,Elbrus
"The Matterhorn, with its unique and iconic peak, is one of the most famous mountains in Switzerland.",O B-MOUNTAIN O O O O O O O O O O O O O O O,Matterhorn
"The highest mountain in Australia is Puncak Jaya, also known as Carstensz Pyramid.",O O O O O O B-MOUNTAIN I-MOUNTAIN O O O O O,Puncak Jaya
"Fuji, an active stratovolcano in Japan, is a popular destination for climbers from around the world.",B-MOUNTAIN O O O O O O O O O O O O O O O,Fuji
"Aconcagua, located in Argentina and Chile, is the highest peak in South America.",B-MOUNTAIN O O O O O O O O O O O O,Aconcagua
"Mount Elbrus, situated along the border of Russia and Georgia, is the tallest mountain in Europe.",B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O O O,Mount Elbrus
"Vinson is the highest point on Antarctica, located in the Sentinel Range of the Ellsworth Mountains.",B-MOUNTAIN O O O O O O O O O O O O O O O,Vinson
"Kosciuszko, at 2,228 meters high, is the highest mountain peak in mainland Australia.",B-MOUNTAIN O O O O O O O O O O O O,Kosciuszko
"The Andes, stretching over 7,000 kilometers, are the longest continuous mountain range in the world.",O B-MOUNTAIN O O O O O O O O O O O O O,Andes
"Kilimanjaro's three volcanic cones – Kibo, Mawenzi, and Shira – make it a unique geographical feature.",B-MOUNTAIN O O O O O O O O O O O O O O O,Kilimanjaro
"The tallest mountain peak in Mexico is Pico de Orizaba, located in the Sierra Madre Oriental mountain range.",O O O O O O O B-MOUNTAIN I-MOUNTAIN I-MOUNTAIN O O O O O O O O,Pico de Orizaba
"The Matterhorn, with its distinctive peaks, is located in Switzerland and Italy.",O B-MOUNTAIN O O O O O O O O O O,Matterhorn
"Aoraki/Mount Cook, New Zealand's highest mountain, is a popular destination for climbers.",B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O,Aoraki/Mount Cook
"Mount Fuji, Japan's tallest peak, is an active stratovolcano.",B-MOUNTAIN I-MOUNTAIN O O O O O O O,Mount Fuji
"Elbrus, straddling Europe and Asia, is the highest mountain in Russia.",B-MOUNTAIN O O O O O O O O O O,Elbrus
Mount Vinson is the highest peak in Antarctica and part of the Sentinel Range.,B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O,Mount Vinson
"Mount Whitney, at 14,505 feet, is the tallest summit in the Lower 48 states of the U.S.",B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O O O O,Mount Whitney
"The Andes, the world's longest mountain range, stretch along the western coast of South America.",O B-MOUNTAIN O O O O O O O O O O O O O,Andes
"Olympus, located in Greece, was believed to be the home of the ancient Greek gods.",B-MOUNTAIN O O O O O O O O O O O O O O,Olympus
"Mount Kosciuszko, the highest peak of Australia, is located in New South Wales.",B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O,Mount Kosciuszko
"Mount Kilimanjaro's three volcanic cones are Shira, Mawenzi, and Kibo. || Mount Kilimanjaro (For this one, I included a bit more detail to make it clear that we're referring to the mountain itself rather than just its name)",O B-MOUNTAIN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,Kilimanjaro
"The Matterhorn, with its iconic peaks, is located in Switzerland and Italy.",O B-MOUNTAIN O O O O O O O O O O,Matterhorn
Aoraki/Mount Cook is New Zealand's highest mountain.,B-MOUNTAIN I-MOUNTAIN O O O O O,Aoraki/Mount Cook
"Mount Fuji, Japan's tallest peak, is a popular destination for climbers.",B-MOUNTAIN I-MOUNTAIN O O O O O O O O O,Mount Fuji
Mount Vinson Massif is the highest peak in Antarctica.,B-MOUNTAIN I-MOUNTAIN I-MOUNTAIN O O O O O O,Mount Vinson Massif
"Rushmore features sculptures of four U.S. presidents: Washington, Jefferson, Lincoln, and Theodore Roosevelt.",B-MOUNTAIN O O O O O O O O O O O O,Rushmore
"The Grand Teton is a well-known mountain range in Wyoming, USA.",O B-MOUNTAIN I-MOUNTAIN O O O O O O O O,Grand Teton
Mount Elbrus is the highest peak in Europe and part of the Caucasus Mountains.,B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O,Mount Elbrus
